customer_id,churn,age,gender,marital_status,education_level,dependent_count,occupation_type,annual_income,income_band,income_category,city_tier,region,customer_segment,tenure_months,onboarding_channel,relationship_type,number_of_products,primary_account_type,card_category,customer_lifetime_value,loyalty_program_member,referral_count,last_contacted_days,relationship_manager_assigned,avg_monthly_balance,current_balance,balance_decline_percentage,monthly_transaction_count,monthly_transaction_value,cash_withdrawal_count,upi_transaction_count,debit_card_transaction_count,net_banking_transaction_count,account_inactive_days,total_trans_amt,total_trans_count,total_amt_chng_q4_q1,total_ct_chng_q4_q1,avg_open_to_buy,total_revolving_bal,savings_account_flag,current_account_flag,credit_card_flag,personal_loan_flag,home_loan_flag,auto_loan_flag,fixed_deposit_flag,investment_product_flag,insurance_product_flag,demat_account_flag,credit_card_limit,credit_card_spend,credit_utilization_ratio,minimum_due_paid_flag,late_credit_card_payment_count,loan_outstanding_amount,emi_amount,emi_payment_delay_count,loan_default_risk_score,prepayment_flag,mobile_app_login_count,website_login_count,digital_transaction_ratio,last_login_days,failed_login_count,app_rating_given,paperless_statement_enabled,digital_service_usage_score,mobile_banking_active_flag,email_open_rate,total_complaints,complaint_resolution_time,unresolved_complaint_count,branch_visit_count,call_center_interaction_count,relationship_manager_interaction_count,service_request_count,escalation_count,satisfaction_score,nps_score,campaign_received_count,campaign_response_count,cross_sell_offer_count,upsell_offer_count,retention_offer_received,retention_offer_accepted,last_campaign_response_days,discount_or_fee_waiver_received,competitor_bank_offer_awareness,customer_feedback_sentiment,monthly_income_estimate,credit_utilization_3m_avg,credit_utilization_6m_avg,avg_quarterly_balance,total_digital_logins,debt_to_income_ratio,digital_engagement_index,competitor_bank_offer_awareness_ord,customer_feedback_sentiment_ord,income_band_ord,gender_enc,marital_status_enc,occupation_type_enc,region_enc,customer_segment_enc,onboarding_channel_enc,relationship_type_enc,primary_account_type_enc,income_category_enc,customer_stability_index,complaint_severity_score,relationship_strength_score,silent_churn_risk,financial_stress_score,churn_probability,risk_level,revenue_at_risk,risk_tier,persona_cluster,persona_name,retention_strategy
134166,0,52,Male,Single,Graduate,1,Self-Employed,90158,Upper-Middle,$80K - $120K,Tier 3,East,Affluent,44,Branch,Multi-Product,3,Savings,Blue,20871.86,1,2,13,0,10645.0,12795.0,-4.22,3,144.75,7,17,10,7,103,1737,38,0.551,0.9,34516.0,0,1,1,1,0,0,1,0,1,0,0,34516,954.0,0.0,1,1,41692.0,904.0,0,54.3,0,21,8,0.829,2,2,4.3,0,54.5,1,0.458,3,3,0,2,1,0,0,0,3.7,1,5,0,6,1,0,0,48,1,Low,Positive,6989,0.096,0.0,34083.0,29,0.1203,40.7,1,2,3,1,2,4,1,0,0,2,3,3,52.010000000000005,1.7999999999999998,29.838615088481934,118.6,0.0,6.8002526e-05,Low Risk,1.4193392012716504,Low,1,Silent Risk,Routine loyalty engagement and digital experience optimization
134167,0,47,Male,Unknown,Graduate,2,Homemaker,82450,Upper-Middle,$80K - $120K,Tier 2,West,HNI,43,DSA,Multi-Product,3,Current,Blue,20915.94,1,3,31,1,7110.0,9689.0,11.56,7,368.42,4,18,11,10,64,4421,89,0.73,0.679,988.0,1170,1,1,1,0,0,0,0,1,1,0,2158,2266.0,0.542,1,0,0.0,0.0,0,25.0,0,20,15,0.907,21,0,,0,52.4,1,0.659,1,1,0,1,2,5,1,0,5.0,31,2,0,2,1,0,0,2,1,Low,Neutral,5629,0.506,0.441,20704.0,35,0.0,50.4,1,1,3,1,3,1,4,1,1,2,0,3,62.32,0.6,29.844943907908863,1041.6000000000001,0.0,1.20682935e-05,Low Risk,0.2524197021650798,Low,2,High Value,Routine loyalty engagement and digital experience optimization
134168,0,47,Female,Married,Post-Graduate,5,Retired,50259,Middle,$40K - $60K,Tier 2,East,Mass,41,Online,Lending,6,Salary,Blue,18197.17,1,0,89,0,3523.0,2785.0,-8.78,4,146.42,7,16,9,7,63,1757,59,1.02,0.595,3689.0,777,1,0,1,0,0,1,0,0,0,0,4466,959.0,0.174,1,1,192880.0,8697.0,0,45.7,0,14,9,0.821,23,3,,1,55.6,1,0.201,1,2,0,2,2,0,0,0,5.0,10,4,0,3,2,0,0,21,0,Medium,Positive,4220,0.125,0.291,10540.0,23,2.0765,48.4,2,2,2,0,1,2,1,2,3,1,2,1,60.92,0.6,58.85445791135342,1186.8,0.0,0.00056235364,Low Risk,10.233244818608508,Low,2,High Value,Routine loyalty engagement and digital experience optimization
134169,0,51,Male,Married,Unknown,2,Homemaker,50856,Middle,$40K - $60K,Tier 2,South,HNI,44,Mobile App,Lending,4,Current,Blue,16297.43,0,1,10,1,10511.0,14462.0,7.33,2,112.25,6,20,6,3,58,1347,28,0.803,0.556,4001.0,2204,0,1,1,0,0,0,1,1,1,1,6205,839.0,0.355,1,2,0.0,0.0,0,43.7,0,11,9,0.829,5,2,4.0,1,58.6,1,0.316,1,2,0,5,0,8,0,0,3.5,20,6,1,2,0,0,0,5,0,Low,Positive,4343,0.289,0.323,30772.0,20,0.0,56.7,1,2,2,1,1,1,3,1,2,1,0,1,55.61,0.6,38.795296252549896,216.5,0.0,5.8831058e-05,Low Risk,0.9587950444618036,Low,2,High Value,Routine loyalty engagement and digital experience optimization
134170,0,44,Female,Single,Graduate,4,Self-Employed,29795,Low,Less than $40K,Tier 2,West,Mass,34,Referral,Multi-Product,5,Savings,Blue,5535.82,0,0,20,0,49920.0,62467.0,14.24,2,115.75,6,17,11,8,30,1389,34,0.542,0.478,2965.0,1249,1,1,1,0,0,0,0,1,1,1,4214,733.0,0.296,1,1,0.0,0.0,0,93.2,0,18,6,0.857,13,0,4.5,0,51.7,1,0.621,2,1,0,4,2,0,2,0,3.0,66,4,1,2,0,0,0,10,0,Not Aware,Neutral,2563,0.283,0.37,151776.0,24,0.0,35.6,0,1,0,0,2,4,4,2,4,2,3,4,42.28,1.2,43.0958780385795,837.2,0.0,0.00028888916,Low Risk,1.5992383969691581,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
134171,0,45,Female,Single,College,5,Homemaker,52377,Middle,$40K - $60K,Tier 3,North,Mass,39,Branch,Multi-Product,3,Salary,Silver,10314.27,1,0,9,0,16398.0,19581.0,-5.57,6,318.17,7,21,3,10,68,3818,81,0.76,0.588,14450.0,1227,0,1,1,0,0,1,0,0,0,0,15677,3015.0,0.078,1,2,100966.0,4348.0,0,55.7,0,19,8,0.829,9,0,2.7,0,47.2,1,0.228,2,12,0,5,2,0,0,0,4.4,46,6,1,1,0,0,0,2,0,High,Positive,4664,0.012,0.118,50688.0,27,0.9962,45.5,3,2,2,0,2,1,2,2,0,2,2,1,55.65,1.2,27.72414180190618,490.5,0.0,0.0001847902,Low Risk,1.9059760386767448,Low,2,High Value,Routine loyalty engagement and digital experience optimization
134172,0,34,Male,Unknown,College,1,Retired,52902,Middle,$40K - $60K,Tier 1,North,Affluent,20,Online,Lending,2,NRE/NRO,Blue,9604.35,0,1,12,1,18846.0,24309.0,4.21,4,278.25,10,8,6,10,33,3339,51,0.6,0.962,5796.0,1656,1,1,1,0,0,0,1,1,1,0,7452,1603.0,0.222,1,0,0.0,0.0,0,12.5,0,19,9,0.706,30,2,4.9,0,45.8,1,0.482,1,1,0,4,3,6,2,0,4.1,37,2,0,3,2,0,0,135,0,Medium,Negative,4777,0.128,0.267,59849.0,28,0.0,28.8,2,0,2,1,3,2,2,0,3,1,1,1,41.239999999999995,0.6,18.340151027786526,2136.0,0.0,0.00038969694,Low Risk,3.74278583330306,Low,2,High Value,Routine loyalty engagement and digital experience optimization
134173,0,41,Male,Unknown,High School,0,Retired,122903,High,$120K +,Tier 3,South,HNI,36,Mobile App,Savings Only,3,Savings,Blue,22814.11,0,0,48,1,9553.0,8067.0,-11.03,1,112.0,5,7,5,8,81,1344,21,0.829,1.1,16216.0,1998,1,1,1,0,0,1,0,1,0,1,18214,967.0,0.11,1,1,69427.0,2935.0,0,54.8,0,24,7,0.8,15,1,,0,49.1,1,0.361,1,1,0,1,3,7,3,0,4.9,53,6,0,1,0,0,0,49,0,Low,Positive,8938,0.091,0.23,27152.0,31,0.2866,39.2,1,2,4,1,3,2,3,1,2,4,3,0,55.56,0.6,30.10553494421795,912.0,0.0,0.000102689824,Low Risk,2.342776950114203,Low,1,Silent Risk,Routine loyalty engagement and digital experience optimization
134174,0,60,Female,Single,Graduate,1,Self-Employed,40544,Lower-Middle,Unknown,Tier 2,North,Affluent,55,Referral,Savings Only,3,Salary,Blue,9756.53,0,1,23,1,21340.0,22741.0,-15.0,6,420.75,6,11,14,8,119,5049,75,0.814,0.63,13397.0,0,1,0,1,1,0,0,0,0,1,0,13397,3038.0,0.0,1,1,66283.0,1930.0,1,13.6,0,15,13,0.846,29,1,,1,59.0,1,0.638,1,9,0,1,3,5,0,0,1.6,8,7,0,1,2,0,0,12,0,Medium,Neutral,2905,0.0,0.107,64016.0,28,0.5712,57.7,2,1,1,0,2,4,2,0,4,4,2,5,48.910000000000004,0.6,27.557383720824227,1226.6999999999998,0.5712,0.00026041525,Low Risk,2.5407492396770976,Low,2,High Value,Routine loyalty engagement and digital experience optimization
134175,0,50,Female,Married,Post-Graduate,1,Business Owner,41452,Lower-Middle,Unknown,Tier 2,North,Mass,46,Online,Multi-Product,2,Salary,Blue,11556.88,0,1,6,1,11729.0,11623.0,12.01,6,362.58,4,11,7,9,82,4351,79,0.708,0.717,18734.0,615,1,1,1,0,0,0,0,0,1,0,19349,3313.0,0.032,1,0,0.0,0.0,0,59.5,0,26,12,0.871,10,1,3.9,1,67.1,1,0.418,3,5,0,1,1,9,2,0,2.5,70,3,0,1,1,0,0,40,0,Not Aware,Positive,2993,0.039,0.0,35365.0,38,0.0,60.8,0,2,1,0,1,0,2,2,3,2,2,5,51.64,1.7999999999999998,18.710245468809443,392.0,0.0,5.911737e-05,Low Risk,0.6832123539640451,Low,2,High Value,Routine loyalty engagement and digital experience optimization
134176,0,33,Male,Married,High School,2,Retired,77570,Middle,$80K - $120K,Tier 1,East,Mass,23,Referral,Investment,6,Salary,Blue,12371.72,1,1,95,0,7684.0,6535.0,-5.58,7,368.83,5,21,11,4,61,4426,91,0.605,0.784,1630.0,0,0,0,1,0,0,0,0,0,1,0,1630,1712.0,0.0,1,0,0.0,0.0,0,20.4,0,23,6,0.878,22,0,4.7,0,55.4,1,0.317,2,2,0,3,2,0,0,0,2.7,37,4,0,2,2,0,0,11,1,Low,Positive,4842,0.0,0.073,22374.0,29,0.0,40.7,1,2,2,1,1,2,1,2,4,0,2,3,37.61,1.2,56.53949596822757,1304.6,0.0,5.502821e-05,Low Risk,0.6807935977743181,Low,2,High Value,Routine loyalty engagement and digital experience optimization
134177,0,35,Male,Married,Uneducated,3,Salaried,69895,Middle,$60K - $80K,Tier 1,West,HNI,22,Online,Multi-Product,5,Current,Blue,13585.31,0,3,24,1,27307.0,36680.0,1.55,3,141.17,8,7,10,7,74,1694,44,0.963,0.76,5855.0,1130,1,0,1,0,0,0,1,1,1,1,6985,1329.0,0.162,1,1,0.0,0.0,0,1.0,0,11,18,0.75,7,0,,1,55.7,1,0.434,1,1,0,2,2,2,3,0,2.3,84,1,0,2,2,0,0,45,0,Not Aware,Positive,5807,0.192,0.236,80673.0,29,0.0,43.2,0,2,2,1,1,3,4,1,3,2,0,2,35.56,0.6,47.584089735486444,397.59999999999997,0.0,6.932687e-05,Low Risk,0.9418269747818704,Low,2,High Value,Routine loyalty engagement and digital experience optimization
134178,0,52,Male,Single,High School,3,Business Owner,94389,Upper-Middle,$80K - $120K,Tier 3,South,HNI,41,Referral,Savings Only,6,Savings,Blue,33871.8,1,2,12,1,59061.0,44094.0,14.83,6,294.33,3,21,9,8,98,3532,72,0.797,0.674,2229.0,2413,1,1,1,1,0,0,0,1,1,0,4642,2138.0,0.52,1,2,38553.0,1121.0,2,58.5,0,20,4,0.927,3,0,3.1,1,64.2,1,0.295,2,10,0,4,3,5,3,0,3.7,22,5,1,3,1,0,0,2,0,Not Aware,Neutral,7797,0.413,0.463,164000.0,24,0.1425,58.2,0,1,3,1,2,0,3,1,4,4,3,3,56.06,1.2,62.58220566854136,125.39999999999999,0.285,0.0015273598,Low Risk,51.734426539368,Low,1,Silent Risk,Routine loyalty engagement and digital experience optimization
134179,1,31,Male,Single,Post-Graduate,1,Business Owner,46644,Lower-Middle,$40K - $60K,Tier 1,South,Affluent,24,DSA,Lending,4,Savings,Blue,1997.63,0,0,56,1,1390.0,1559.0,6.71,5,713.75,2,12,4,2,75,8565,70,0.836,0.795,3635.0,534,1,1,1,0,0,0,0,0,1,0,4169,4377.0,0.128,0,1,0.0,0.0,0,4.8,0,23,5,0.9,60,1,,0,62.0,1,0.803,4,7,1,1,4,0,0,1,2.5,-25,6,0,2,0,1,1,155,1,High,Negative,3511,0.081,0.086,4184.0,28,0.0,48.1,3,0,1,1,2,0,3,0,1,1,3,1,39.03,3.9,30.400868899289552,3114.0,0.0,0.9991742,High Risk,1995.9803124922514,High,3,Financially Stressed,Immediate relationship manager intervention with premium retention offer
134180,0,43,Male,Married,Graduate,2,Self-Employed,67621,Middle,$60K - $80K,Tier 1,West,Affluent,28,Online,Investment,6,NRE/NRO,Blue,11296.73,0,2,7,0,16627.0,14076.0,-1.95,6,296.75,8,14,11,10,112,3561,73,0.614,0.659,18437.0,1389,1,0,1,0,0,0,1,0,0,0,19826,2743.0,0.07,1,1,0.0,0.0,0,44.9,0,20,9,0.814,11,0,,1,59.1,1,0.754,0,0,0,3,2,0,2,0,4.0,44,0,0,8,0,0,0,13,0,Not Aware,Neutral,5249,0.107,0.085,52857.0,29,0.0,56.1,0,1,2,1,1,4,4,0,3,0,1,2,52.03,0.0,55.994142597387565,482.9,0.0,6.001588e-06,Low Risk,0.0677983213533298,Low,2,High Value,Routine loyalty engagement and digital experience optimization
134181,1,48,Female,Single,Doctorate,2,Business Owner,38391,Lower-Middle,Unknown,Tier 2,North,HNI,36,Online,Lending,4,Salary,Blue,2295.9,0,0,42,1,1813.0,1704.0,10.69,2,134.83,3,11,5,6,73,1618,34,0.304,0.097,2277.0,860,1,0,1,0,0,0,0,1,1,0,3137,1148.0,0.274,1,3,0.0,0.0,0,39.7,0,14,9,0.88,21,0,3.3,1,61.3,1,0.438,2,12,0,2,3,2,4,0,3.7,59,5,0,0,0,1,0,292,0,High,Negative,2702,0.276,0.202,5280.0,23,0.0,56.0,3,0,1,0,2,0,2,1,3,1,2,5,53.400000000000006,1.2,30.957262666782835,924.0,0.0,0.99960285,High Risk,2294.9881930768493,High,3,Financially Stressed,Immediate relationship manager intervention with premium retention offer
134182,0,42,Female,Married,College,1,Self-Employed,28557,Low,Less than $40K,Tier 2,East,Affluent,35,Online,Lending,2,Savings,Blue,6937.04,1,0,140,1,13764.0,14366.0,12.18,5,408.08,5,15,7,13,35,4897,71,0.803,1.088,356.0,2517,1,1,1,0,1,0,0,1,1,1,2873,2440.0,0.876,1,2,132835.0,4017.0,0,41.4,0,12,5,0.875,27,2,3.2,0,48.1,1,0.322,1,14,0,7,3,4,2,0,3.5,45,3,0,6,0,0,0,38,0,Medium,Neutral,2404,0.809,0.662,40035.0,17,1.688,38.3,2,1,0,0,1,4,1,0,3,1,3,4,46.489999999999995,0.6,17.68954918572664,1665.9,0.0,0.0023769499,Low Risk,16.488996397443117,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
134183,0,34,Female,Married,Unknown,3,Salaried,52757,Middle,$40K - $60K,Tier 2,North,Affluent,29,Referral,Savings Only,3,NRE/NRO,Blue,11324.93,1,0,7,0,33319.0,25017.0,-9.29,4,180.75,4,15,5,11,71,2169,48,1.288,1.182,660.0,909,1,1,1,0,0,1,0,0,1,1,1569,1636.0,0.579,1,1,85291.0,2906.0,0,32.8,0,23,8,0.886,16,3,4.9,1,64.7,1,0.37,1,3,0,4,4,0,4,0,3.6,26,7,1,2,4,0,0,38,0,Medium,Positive,4746,0.525,0.535,102485.0,31,0.661,59.1,2,2,2,0,1,3,2,0,4,4,1,1,50.93,0.6,28.00455019855481,654.4,0.0,0.00016089616,Low Risk,1.8221377617883263,Low,2,High Value,Routine loyalty engagement and digital experience optimization
134184,0,47,Female,Single,Graduate,5,Salaried,33083,Lower-Middle,Less than $40K,Tier 2,West,Mass,42,Branch,Premium,4,Current,Blue,10068.6,1,2,54,0,6505.0,5887.0,3.85,3,141.5,8,17,5,7,62,1698,41,0.501,0.367,1118.0,1106,1,1,1,0,0,0,1,0,1,0,2224,731.0,0.497,0,1,0.0,0.0,0,27.7,0,20,8,0.784,12,0,4.5,1,57.3,1,0.649,1,12,0,1,4,0,0,0,3.7,37,1,0,0,0,0,0,61,0,Medium,Positive,3009,0.49,0.41,19542.0,28,0.0,55.5,2,2,1,0,2,3,4,2,0,3,0,4,55.650000000000006,0.6,36.86910505190918,534.0,0.0,0.0014097315,Low Risk,14.194022138672882,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
134185,0,45,Male,Married,Graduate,3,Self-Employed,55972,Middle,$40K - $60K,Tier 1,South,Mass,35,Online,Multi-Product,5,Current,Blue,13386.24,1,0,16,0,27466.0,24952.0,-6.66,6,343.58,6,17,11,9,93,4123,74,0.653,0.762,3538.0,0,1,1,1,1,0,1,1,0,1,0,3538,2719.0,0.0,0,1,100608.0,4155.0,0,75.7,0,18,10,0.86,7,0,,1,59.0,1,0.409,0,0,0,9,2,0,2,0,3.4,11,4,0,2,2,0,0,31,0,Not Aware,Positive,5467,0.079,0.141,81799.0,28,0.8908,58.8,0,2,2,1,1,4,3,2,3,2,0,1,52.03999999999999,0.0,47.51028646732819,288.40000000000003,0.0,3.708751e-05,Low Risk,0.49646230389364066,Low,2,High Value,Routine loyalty engagement and digital experience optimization
134186,0,52,Male,Single,Doctorate,5,Business Owner,51540,Middle,$40K - $60K,Tier 2,East,Affluent,39,Mobile App,Multi-Product,4,Savings,Silver,14630.01,1,3,9,1,11872.0,9556.0,-1.66,4,354.83,5,17,4,7,73,4258,58,0.723,0.657,16967.0,868,1,0,1,0,0,0,1,1,0,0,17835,2732.0,0.049,1,2,0.0,0.0,0,13.3,0,27,12,0.848,14,1,4.1,1,64.7,1,0.874,2,11,0,3,2,4,1,0,3.5,62,5,0,0,0,0,0,73,0,Medium,Positive,4485,0.051,0.1,34230.0,39,0.0,68.0,2,2,2,1,2,0,1,0,2,2,3,1,57.0,1.2,38.36359411143284,448.0,0.0,2.5172094e-05,Low Risk,0.3682679862959958,Low,2,High Value,Routine loyalty engagement and digital experience optimization
134187,0,33,Female,Unknown,Graduate,1,Business Owner,35136,Lower-Middle,Less than $40K,Tier 2,North,Affluent,13,Branch,Lending,3,Salary,Blue,1951.18,1,1,28,0,4163.0,2936.0,-1.28,5,333.83,10,17,7,9,53,4006,65,0.709,0.548,2072.0,1243,1,1,1,0,0,0,0,0,0,0,3315,2168.0,0.375,1,2,0.0,0.0,0,58.0,0,19,7,0.767,31,1,,1,56.8,1,0.189,1,1,0,5,3,0,0,0,3.3,13,2,0,2,0,0,0,14,1,Low,Positive,3304,0.407,0.324,13033.0,26,0.0,51.2,1,2,1,0,3,0,2,0,0,1,2,4,40.36,0.6,22.73010592750927,1512.8,0.0,0.0018760865,Low Risk,3.660582383489236,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
134188,1,39,Male,Married,Graduate,4,Retired,94781,Upper-Middle,$80K - $120K,Tier 1,South,Affluent,30,Branch,Investment,5,Savings,Blue,11532.44,1,1,110,0,1585.0,1902.0,4.17,4,164.5,3,4,4,7,73,1974,54,0.424,0.688,17523.0,0,1,0,1,0,1,0,0,0,1,0,17523,1014.0,0.0,1,2,92982.0,2619.0,2,50.0,0,10,2,0.833,50,2,3.4,1,55.3,1,0.342,0,0,0,3,2,0,4,0,5.0,11,7,0,0,1,1,0,107,0,High,Neutral,7874,0.01,0.076,4862.0,12,0.3316,49.4,3,1,3,1,1,2,3,0,0,0,3,3,56.82,0.0,46.76502960444925,2530.0,0.6632,0.99652314,High Risk,11492.343342123033,High,3,Financially Stressed,Immediate relationship manager intervention with premium retention offer
134189,1,37,Female,Single,Graduate,3,Salaried,35064,Lower-Middle,Less than $40K,Tier 2,North,Affluent,24,DSA,Investment,2,Savings,Blue,4862.59,0,0,3,0,16321.0,12835.0,21.27,2,117.17,3,13,4,6,47,1406,28,1.029,0.077,342.0,2460,1,0,1,0,0,0,0,0,1,0,2802,959.0,0.878,0,0,0.0,0.0,0,61.8,0,16,5,0.885,20,1,3.3,1,62.2,1,0.155,0,0,0,1,4,0,1,0,2.6,11,4,0,3,1,0,0,88,0,High,Negative,3294,0.822,0.877,45647.0,21,0.0,54.6,3,0,1,0,2,3,2,0,1,0,3,4,41.58,0.0,16.97906425466002,908.0,0.0,0.99651235,High Risk,4845.6310046178105,High,0,Digitally Loyal,Immediate relationship manager intervention with premium retention offer
134190,0,53,Female,Single,College,1,Self-Employed,70281,Middle,Unknown,Tier 1,West,HNI,44,DSA,Savings Only,3,Savings,Blue,21189.34,0,6,36,1,6752.0,8066.0,-11.35,7,316.08,8,15,8,9,82,3793,86,0.617,0.654,9684.0,1328,1,0,1,0,1,0,0,1,0,0,11012,2524.0,0.121,1,2,19397.0,943.0,0,1.0,0,20,2,0.8,18,2,,0,50.7,1,0.571,1,1,0,2,2,4,1,0,3.8,73,6,0,3,1,0,0,4,0,Not Aware,Neutral,6290,0.126,0.148,19887.0,22,0.161,42.2,0,1,2,0,2,4,4,1,1,4,3,5,53.06,0.6,29.883902089314027,1040.3999999999999,0.0,2.5359455e-05,Low Risk,0.5373501210210089,Low,2,High Value,Routine loyalty engagement and digital experience optimization
134191,1,44,Female,Divorced,Graduate,2,Self-Employed,22548,Low,Less than $40K,Tier 3,North,Mass,36,Mobile App,Investment,3,Savings,Blue,2563.2,0,0,10,0,3159.0,4044.0,6.23,2,205.75,3,17,2,6,64,2469,34,0.519,0.417,1880.0,0,1,1,1,1,0,0,0,0,0,0,1880,1175.0,0.0,0,3,27606.0,732.0,0,67.9,0,13,6,0.893,51,0,1.8,1,59.4,1,0.077,1,15,0,4,3,0,2,0,3.3,43,2,0,1,1,0,0,48,0,High,Neutral,1695,0.0,0.15,9469.0,19,0.3896,52.6,3,1,0,0,0,4,2,2,2,0,3,4,49.980000000000004,0.6,23.5482054543558,2417.4,0.0,0.99941313,High Risk,2561.6957416534424,High,3,Financially Stressed,Immediate relationship manager intervention with premium retention offer
134192,0,49,Female,Married,Graduate,4,Business Owner,51850,Middle,$40K - $60K,Tier 3,West,Mass,38,Branch,Savings Only,4,Savings,Blue,12172.42,1,1,14,0,10112.0,13217.0,-1.92,4,209.92,3,15,14,8,61,2519,53,0.663,0.472,11802.0,1034,1,0,1,0,1,0,1,0,0,1,12836,1505.0,0.081,0,0,25728.0,550.0,0,5.0,0,17,8,0.925,14,0,4.0,0,52.6,1,0.278,1,2,0,6,1,0,1,0,4.3,73,5,0,1,4,0,0,30,0,Medium,Positive,4551,0.077,0.103,30000.0,25,0.1273,44.5,2,2,2,0,1,0,4,2,0,4,3,1,54.35,0.6,37.62804066160836,777.0,0.0,0.0014602545,Low Risk,17.774831587241497,Low,2,High Value,Routine loyalty engagement and digital experience optimization
134193,1,49,Female,Unknown,Doctorate,0,Salaried,31341,Lower-Middle,Less than $40K,Tier 3,South,Affluent,37,Branch,Savings Only,5,Current,Blue,1794.03,0,0,124,1,7066.0,7938.0,7.65,3,209.17,2,11,5,6,67,2510,38,1.006,0.407,1749.0,0,1,0,1,0,0,0,1,0,0,0,1749,1815.0,0.0,0,2,0.0,0.0,0,37.7,0,15,10,0.917,3,1,,0,54.3,1,0.354,1,17,0,5,3,1,1,0,2.6,47,4,0,3,1,1,0,16,0,Medium,Negative,2769,0.0,0.124,21228.0,25,0.0,47.4,2,0,1,0,3,3,3,0,0,4,0,4,44.62,0.6,37.4638850693732,157.8,0.0,0.998307,High Risk,1790.992688677311,High,3,Financially Stressed,Immediate relationship manager intervention with premium retention offer
134194,0,56,Female,Single,Graduate,5,Business Owner,47015,Lower-Middle,$40K - $60K,Tier 1,East,Affluent,37,Online,Multi-Product,4,Savings,Blue,14712.17,0,0,38,0,56957.0,50372.0,-3.71,6,412.42,5,12,7,4,80,4949,74,0.802,0.762,905.0,1702,1,0,1,0,0,1,0,0,0,0,2607,2737.0,0.653,1,3,875847.0,27462.0,0,9.0,1,19,10,0.821,18,2,,1,58.5,1,0.638,1,1,0,3,1,0,0,0,3.4,31,4,0,1,1,0,0,38,0,Medium,Neutral,3581,0.627,0.569,166631.0,29,5.0,54.0,2,1,1,0,2,0,1,0,3,2,3,1,51.4,0.6,38.38599316015545,828.0,0.0,0.000110768335,Low Risk,1.629642570829892,Low,0,Digitally Loyal,Routine loyalty engagement and digital experience optimization
134195,1,39,Female,Married,Unknown,5,Salaried,43260,Lower-Middle,$40K - $60K,Tier 1,South,Affluent,31,Branch,Multi-Product,3,Savings,Blue,4663.61,1,1,35,1,7732.0,6714.0,13.8,4,279.0,2,6,8,1,97,3348,50,0.947,0.282,1466.0,1867,1,0,1,0,0,0,0,0,1,0,3333,1718.0,0.56,1,3,0.0,0.0,0,26.5,0,14,6,0.882,35,2,4.6,1,57.3,1,0.521,1,1,0,4,6,1,4,0,3.2,41,5,0,1,3,1,0,31,0,Not Aware,Neutral,2905,0.488,0.499,22222.0,20,0.0,56.9,0,1,1,0,1,3,3,0,0,2,3,1,48.67,0.6,25.34327852550146,1508.5,0.0,0.9834532,High Risk,4586.442244128584,High,3,Financially Stressed,Immediate relationship manager intervention with premium retention offer
134196,0,45,Female,Single,Graduate,3,Salaried,101083,Upper-Middle,Unknown,Tier 1,West,HNI,36,Branch,Lending,1,Savings,Blue,30102.65,1,1,15,0,7683.0,8865.0,4.57,5,357.75,8,18,7,9,62,4293,66,1.036,0.692,2518.0,1830,1,1,1,0,0,0,1,0,0,1,4348,2812.0,0.421,1,1,0.0,0.0,0,69.7,0,8,5,0.81,15,2,3.4,0,43.3,1,0.535,2,4,0,6,2,0,1,0,4.1,36,4,0,1,0,1,1,6,0,Medium,Neutral,10915,0.393,0.421,22019.0,13,0.0,34.6,2,1,3,0,2,3,4,1,0,1,3,5,49.379999999999995,1.2,10.312401705843742,981.0000000000001,0.0,0.0015325106,Low Risk,46.13263085949002,Low,2,High Value,Routine loyalty engagement and digital experience optimization
134197,1,34,Female,Married,College,2,Retired,38978,Lower-Middle,Less than $40K,Tier 2,East,Affluent,36,DSA,Savings Only,1,Current,Blue,5719.46,0,0,43,1,3736.0,3055.0,28.78,4,193.75,1,11,4,6,108,2325,56,0.782,0.556,1696.0,0,0,1,1,0,0,0,0,1,0,0,1696,1720.0,0.0,0,3,0.0,0.0,0,65.6,0,11,4,0.955,16,2,4.3,0,51.7,1,0.104,6,7,1,0,2,0,3,0,4.5,29,3,0,0,0,0,0,102,0,Medium,Negative,3890,0.013,0.076,10948.0,15,0.0,39.4,2,0,1,0,1,2,1,0,1,4,0,4,53.22,3.5999999999999996,8.651804500720782,969.6,0.0,0.9999062,High Risk,5718.923413355351,High,3,Financially Stressed,Immediate relationship manager intervention with premium retention offer
